盆	皿	ボン [外] ホン	[外] はち	はち。浅あさく円まるい大おおきな器うつわ。水みずや酒さけなどを入いれる器うつわ。; ぼん。茶器ちゃきや食器しょっきをのせて運はこぶための器うつわ。	常 4級
盗	皿	トウ	ぬす.む [外] と.る	ぬすむ。とる。うばう。人ひとの物ものを取とる。人ひとの物ものを抜ぬき取とる。ぬすみ。; ぬすびと。どろぼう。つまらぬ人ひと。; ぬすむ。ひそかに物事ものごとをする。かくして物事ものごとをする。ごまかす。	常 4級
監	皿	カン [外] ケン	[外] かんがみ.る・しら.べる・み.る	みる。見張みはる。見下みおろす。; 管理かんりする。取とり締しまる。; 牢屋ろうや。牢獄ろうごく。また、牢屋ろうやに閉とじ込こめる。; かんがみる。手本てほんとする。手本てほんとする。; 宦官かんがん（かんがん）。; げん。大宰府だざいふの第三等官だいさんとうかん。	常 4級
盤	皿	バン [外] ハン	[外] おおざら・ま.がる・めぐ.る・わだかま.る	はち。さら。おおざら。たらい。; 物ものを載のせる台だい。; 大おおきな岩いわ。; まがる。めぐる。わだかまる。とぐろをまく。曲まがりくねる。ぐるぐるとめぐる。	常 4級
盾	目	ジュン	たて	たて。身みを守まもるための武具ぶぐ。	常 4級
眠	目	ミン [外] ベン	ねむ.い・ねむ.る	ねる。ねむる。ねむり。ねむい。; ねむる。死しぬ。	常 4級
瞬	目	シュン	またた.く [外] しばた.く・しばたた.く・まじろ.ぐ・まばた.く	またたく。まばたく。まじろぐ。しばたく。まばたきをする。しばたたく。またたき。まばたき。; きわめて短みじかい時間じかん。まばたきするほどの時間じかん。例れい：瞬間しゅんかん	常 4級
矛	矛	ム [外] ボウ	ほこ	ほこ。両刃りょうばの剣けんを長ながい柄えの先さきにつけた武器ぶき。	常 4級
砲	石	ホウ	[外] おおづつ・つつ	いしゆみ。石いしをはじき飛とばす武器ぶき。; つつ。大筒おおづつ。火薬かやくを用もちいて弾丸だんがんを打うち出だす武器ぶき。例れい：鉄砲てっぽう 大砲たいほう	常 4級
硬	石	コウ	かた.い	かたい。つよい。手強てごわい。	常 3級
碑	石	ヒ	[外] いしぶみ	たていし。棺ひつぎを墓穴はかあなに下おろすために用もちいる石柱せきちゅう。; たていし。日ひかげをみることにより時間じかんをはかるために用もちいる石柱せきちゅう。; いしぶみ。文字もじの刻きざまれた石柱せきちゅう。	常 3級
礎	石	ソ	いしずえ	いしずえ。家屋かおくの柱はしらの下したにおく土台どだい石いし。; 物事ものごとのもとい。もとになる部分ぶぶん。基本きほん。	常 3級
祈	示	キ	いの.る	いのる。いのり。神仏しんぶつに願ねがい求もとめる。	常 4級
祉	示	シ	[外] さいわ.い	さいわい。めぐみ。しあわせ。神かみから与あたえられた幸福こうふく。	常 3級
秀	禾	シュウ	ひい.でる	ひいでる。すぐれる。のびる。のび出でる。ぬきんでる。; 芽めが出でる。花はなが咲さく。	常 4級
称	禾	ショウ	[外] あ.げる・かな.う・たた.える・とな.える・はか.る	たたえる。ほめる。ほめたたえる。; となえる。となえ。名なづける。呼よび名な。; はかる。目方めかたをはかる。重おもさをはかる。; はかり。天秤てんびん。重おもさをはかる道具どうぐ。; かなう。適合てきごうする。つり合あいがとれる。	常 4級
稚	禾	チ	[外] いとけな.い・わか.い	おさない。いとけない。わかい。あどけない。年齢ねんれいが低ひくい。; 幼おさない者もの。子供こども。; 晩稲おくて（おくて）。おそい時期じきに実みのる稲いね。	常 3級
稲	禾	トウ	いな・いね	いな。いね。五穀ごこくの一ひとつ。	常 4級
稿	禾	コウ	[外] したがき・わら	したがき。詩しや文章ぶんしょうのしたがき。原案げんあん。; わら。稲いねや麦むぎなどの茎くき。	常 4級
穂	禾	スイ	ほ	ほ。穀物こくもつの茎くきの先さきの実みのつく部分ぶぶん。ほのような形かたちをしたもの。	常 3級
穏	禾	オン	おだ.やか [外] やす.らか	おだやか。やすらか。落おち着ついているさま。	常 3級
穫	禾	カク	[外] か.る・とりい.れる	かる。かりとる。穀物こくもつをかりとる。; とりいれる。おさめる。手中しゅちゅうにおさめる。	常 3級
突	穴	トツ	つ.く	つく。つきあたる。ぶつかる。つき出でる。; にわかに。だしぬけに。思おもいがけず急きゅうに。例れい：突然とつぜん; つき。剣術けんじゅつや相撲すもうで相手あいてをつく技わざ。	常 4級
窒	穴	チツ	[外] ふさ.がる	ふさぐ。ふさがる。とじる。行いき詰づまる。; 化学かがく元素げんその一ひとつ。窒素ちっそ。	常 3級
端	立	タン	はし・はた・は [外] ただ.しい・はした・はじ.め・はな	はし。はじ。はた。へり。すえ。ふち。; ただしい。正直しょうじき。まっすぐ。きちんとしている。; はした。はんぱ。; はじめ。おこり。きっかけ。糸口いとぐち。きざし。もと。; たん。布地ぬのじの長ながさの単位たんい。鯨尺くじらじゃくで二丈にじょう八尺はっしゃく。	常 4級
符	竹	フ	[外] わりふ	わりふ。あいふだ。しるし。; あかし。証拠しょうこ。おしで。印章いんしょう。しるし。; 未来みらい記き。きざし。; 神仏しんぶつの守まもり札ふだ。おふだ。; 合あう。ぴったりと合あう。	常 3級
箇	竹	カ [外] コ		か。こ。物ものを数かぞえるのに用もちいる助数詞じょすうし。; この。この。あの。あれ。ものや場所ばしょを指さし示しめすことば。	常 4級
範	竹	ハン	[外] いがた・のり	かた。鋳型いがた。竹製たけせいの型かた。＝笵; のり。決きまり。法律ほうりつ。手本てほん。＝笵	常 4級
篤	竹	トク	[外] あつ.い	あつい。手厚てあつい。人情にんじょうが厚あつい。; あつくする。手厚てあつくする。; 物事ものごとに熱心ねっしんである。もっぱらである。; 病気びょうきが重おもい。	常 3級
簿	竹	ボ [外] ハク・バク・ホ		帳面ちょうめん。例れい：帳簿ちょうぼ 簿記ぼき; しゃく。; 天子てんしの行列ぎょうれつ。; 薄うすい竹たけで作つくったすだれ。; 養蚕ようさんに用もちいる道具どうぐ。	常 3級
籍	竹	セキ [外] ジャク・シャ	[外] し.く・ふみ・ふ.む	ふみ。書物かきもの。文書ぶんしょ。; 人別にんべつ・戸別こべつ・地所じしょなどを書かき記しるした帳簿ちょうぼ。; 記しるす。書かき込こむ。書かき記しるす。; 税ぜいのとりたて。取とり立たてる。; 借かりる。また、貸かす。; 下したに敷しく。敷物しきもの。; ふむ。足あしでふむ。ふみ耕たがやす。; 許ゆるす。	常 3級
粋	米	スイ	いき	混まじりけがない。例れい：純粋じゅんすい; もっぱら。; 質しつがよい。すぐれている。また、そのような部分ぶぶん。; くだく。くだける。わける。; いき。すい。あかぬけている。物分ものわかりのよい。例れい：粋人すいじん 無粋ぶすい	常 3級
粒	米	リュウ	つぶ	つぶ。米こめつぶ。穀物こくもつのつぶ。; 米こめつぶのように小ちいさく丸まるいもの。; 穀物こくもつを食たべる。; つぶ状じょうのものを数かぞえる助数詞じょすうし。	常 4級
粗	米	ソ	あら.い [外] ほぼ	あらい。おおざっぱ。細こまかでない。あらあらしい。; そまつな。質しつが悪わるい。; ほぼ。だいたい。あらまし。おおよそ。; 人ひとに物ものを贈おくるときにつける謙称けんしょう。例れい：粗品そしな	常 3級
粘	米	ネン [外] デン	ねば.る	ねばる。ねばりけがある。	常 3級
糧	米	リョウ・ロウ	かて	かて。食たべ物もの。食料しょくりょう。旅行りょこうや行軍こうぐんの際さいの食料しょくりょう。; 年貢ねんぐ。租税そぜい。年貢ねんぐとしての穀類こくるい。	常 3級
紋	糸	モン [外] ブン	[外] あや	あや。織物おりものの模様もよう。; しわ。すじ。しわやすじのあるもの。しわの模様もよう。; もん。もんどころ。家々いえいえによって定さだめている、家いえをあらわすしるし。	常 4級
紛	糸	フン	まぎ.らす・まぎ.らわしい・まぎ.らわす・まぎ.れる [外] まが.う・まぐ.れ・みだ.れる	まぎれる。まがう。まごう。まぎれこむ。まぎらわしい。; みだれる。もつれる。もめる。入いり乱みだれる。; 多おおいさま。; 旗はたのふき流ながし。	常 3級
紫	糸	シ	むらさき	むらさき。色いろの名な。赤あかと青あおを混まぜ合あわせた色いろ。; むらさき。醤油しょうゆのこと。	常 4級
紹	糸	ショウ	[外] つ.ぐ	つぐ。受うけつぐ。引ひき継つぐ。継承けいしょうする。; 引ひき合あわせる。間あいだをとりもつ。	常 4級
紺	糸	コン		こん。こん色いろ。少すこし赤あかみがかった濃こい青色あおいろ。	常 3級
絞	糸	コウ	しぼ.る・し.まる・し.める [外] くび.る	しめる。くびる。くくりしめる。; きびしい。きびしくする。; もえぎ色いろ。; しぼる。水分すいぶんをしぼりとる。	常 3級
絡	糸	ラク	から.まる・から.む・から.める [外] から.げる・つな.ぐ・まと.う	からまる。からむ。からめる。まとう。まとわる。まといつく。; つながる。つなぐ。続つづく。; すじ。すじみち。いとすじ。例れい：脈絡みゃくらく; きずな。たづな。馬うまをつなぐ綱つな。	常 4級
継	糸	ケイ	つ.ぐ [外] まま	つぐ。つなぐ。受うけつぐ。つづる。とぎれず続つづく。; つぎ。あとつぎ。あとを引ひきつぐもの。; ついで。続つづいて。; つぎ。きれを当あてて補修ほしゅうをする。また、そのきれのこと。; まま。血ちのつながりがないこと。例れい：継母けいぼ	常 4級
維	糸	イ	[外] これ・つな.ぐ	つなぐ。支ささえる。しばる。結むすぶ。たもつ。; つな。大おおづな。物ものをつりさげるつな。; すじ。糸いと。; 「これ」と読よみ、あとに続つづく語ごを強調きょうちょうする意い。	常 4級
綱	糸	コウ	つな	つな。おおづな。あみづな。; かなめ。おおもと。物事ものごとのかなめとなるもの。物事ものごとをとりしまるもの。; 治おさめる。すべる。管理かんりする。; 分類ぶんるい上じょうの大おおきな区分くぶん。	常 3級
網	糸	モウ [外] ボウ	あみ	あみ。魚さかなや動物どうぶつを捕とらえるあみ。; 法律ほうりつ。法ほうのあみ。; あみする。あみを張はって捕とらえる。残のこさずとる。	常 4級
緊	糸	キン	[外] かた.い・きび.しい・し.める・ちぢ.む	かたい。しめる。かたくしめる。ひきしめる。; きびしい。さしせまる。急いそぐ。; 縮ちぢむ。縮ちぢめる。	常 3級
締	糸	テイ	し.まる・し.める [外] むす.ぶ	むすぶ。とりきめる。固かたく結むすぶ。; むすぼれる。気きが晴はれない。心こころがはれない。; しまる。しめる。きびしくする。束たばねる。しっかりする。合計ごうけいする。; しめ。合計ごうけい。	常 3級
緩	糸	カン	ゆる.い・ゆる.む・ゆる.める・ゆる.やか [外] ぬる.い	ゆるい。ゆるやか。; ゆるめる。ゆるくする。; きびしくない。きつくない。	常 3級
緯	糸	イ	[外] ぬき・よこいと	よこいと。織物おりものの横糸よこいと。ぬきいと。; よこ。東西とうざいの方向ほうこう。左右さゆうの方向ほうこう。; すじ。みち。すじみち。道理どうり。; 未来みらい記き。預言よげん書しょ。	常 4級
縁	糸	エン	ふち [外] えにし・へり・ゆかり・よすが・よ.る	ふち。衣服いふくのへり。物もののへり・まわり。; よる。すがる。たどる。たどる。よじのぼる。; えにし。ゆかり。つながり。; めぐりあわせ。仏教ぶっきょうで用もちいる。; えん。えんがわ。	常 4級
縛	糸	バク [外] ハク	しば.る [外] いまし.める	しばる。くくる。束たばねる。つなぐ。動うごけないようにする。いましめる。	常 3級
縫	糸	ホウ	ぬ.う	ぬう。ぬい合あわせる。; つくろう。とりつくろう。; ぬいめ。合あわせめ。ぬい合あわせた跡あと。	常 3級
繁	糸	ハン	[外] しげ.る・わずら.わしい	しげる。ふえる。草木くさきがしげる。; さかんになる。さかんである。さかえる。; わずらわしい。しきりに。忙いそがしい。; 馬うまの腹帯はらおび。	常 4級
繕	糸	ゼン [外] セン	つくろ.う	つくろう。なおす。修復しゅうふくする。; おさめる。; そなえる。; 書かき写うつす。; 強つよくする。	常 3級
繰	糸	[外] ソウ	く.る	紺こん色いろの絹きぬ。; くる。糸いとをくる。繭まゆや絹きぬから糸いとを引ひき出だす。; くる。たぐる。順じゅんに動うごかす。順じゅんに送おくる。	常 4級
罰	网	バチ・バツ [外] ハツ		とがめ。しおき。ばつ。つみ。とがめる。しおきする。; ばち。罪つみ・悪事あくじのむくい。神仏しんぶつのとがめ。	常 4級
翻	羽・羽部（はね）	ホン [外] ハン	ひるがえ.す・ひるがえ.る	ひるがえす。ひるがえる。羽はねをひるがえして飛とぶ。; ひっくり返かえす。反対はんたいにする。裏うら返がえす。; ある国くにのことばを別べつの国くにのことばに直なおす。	常 3級
翼	羽・羽部（はね）	ヨク [外] イキ	つばさ [外] たす.ける	つばさ。鳥とりや虫むしの左右さゆうの羽はね。; たすける。補佐ほさする。かばう。; 明日あす。あくる日ひ。; 二十八宿にじゅうはっしゅくの一ひとつ。たすきぼし。	常 4級
耐	而	タイ [外] ダイ・ドウ・ナイ・ノウ	た.える	たえる。こらえる。もちこたえる。しのぶ。こらえしのぶ。; よく。よくする。できる。＝能	常 4級
聴	耳	チョウ [外] テイ	き.く [外] ゆる.す	聞きく。聞きき入いれる。; 治おさめる。; まかせる。従したがう。; 聞きく。詳くわしく聞きく。注意ちゅういして聞きく。; しのび。まわしもの。; ゆるす。; 役所やくしょ。	常 3級
肝	肉	カン	きも	きも。肝臓かんぞう。; こころ。まごころ。心こころの中なか。; かなめ。要所ようしょ。	常 3級
肩	肉	ケン	かた	かた。腕うでと胴体どうたいのつながる部分ぶぶん。また、その関節かんせつの上部じょうぶ。; になう。かつぐ。もちこたえる。たえる。; 三歳さんさいのけもの。	常 4級
肪	肉	ボウ [外] ホウ	[外] あぶら	あぶら。動物どうぶつの体内たいないの固かたまった脂肪しぼう。; あぶらぎる。肥こえる。	常 4級
胆	肉	タン [外] トウ	[外] きも	きも。胆嚢たんのう。内臓ないぞうの一ひとつ。; 気力きりょく。きもったま。きもだま。度胸どきょう。判断はんだん力りょく。勇気ゆうき。; 心こころ。本心ほんしん。	常 3級
胎	肉	タイ	[外] はら.む	はらむ。みごもる。妊娠にんしんする。腹はらに子こをやどす。; はらごもり。妊娠にんしん。; はらご。胎児たいじ。; 子宮しきゅう。こぶくろ。子このやどるところ。; きざし。はじめ。	常 3級
胞	肉	ホウ	[外] はら	えな。胎児たいじを包つつむ膜まく。; はら。母親ははおやの体内たいない。; 同一どういつの父母ふぼから生うまれた兄弟きょうだい姉妹しまい。; くりや。台所だいどころ。料理りょうり場ば。また、料理りょうり人にん。	常 3級
胴	肉	ドウ [外] トウ		大腸だいちょう。腸ちょう。; 動物どうぶつの身体からだで、首くび・手足てあしを除のぞいた部分ぶぶん。例れい：胴体どうたい; 鎧よろいまたは剣道けんどうの防具ぼうぐで、身体からだの胸むねや腹部ふくぶを覆おおう部分ぶぶん。; 太鼓たいこなどの楽器がっきの中央ちゅうおう部分ぶぶん。	常 4級
脂	肉	シ	あぶら [外] べに・やに	あぶら。肉にくのあぶら。動物どうぶつ性せいのあぶら。; 化粧けしょう用ようのあぶら。例れい：脂粉しふん; あぶらをさす。あぶらを塗ぬりなめらかにする。; やに。樹木じゅもくからでる液えき。; べに。くちべに。	常 4級
脅	肉	キョウ	おど.かす・おど.す・おびや.かす [外] おび.える	おどす。おびやかす。おどかす。おびえる。; そびやかす。そびえるようにする。高たかく上あげる。; わき。わきばら。胸むねの両りょう外側そとがわ。両腕りょううでの下した。＝脇	常 3級
脚	肉	キャク・キャ [外] カク	あし	あし。あし全体ぜんたい。; ひざの下した。すね。; 物ものの下したについて支ささえの役割やくわりをするもの。; 足あしのある物ものを数かぞえる助数詞じょすうし。	常 4級
脱	肉	ダツ [外] タイ・タツ	ぬ.ぐ・ぬ.げる	ぬぐ。ぬげる。身みにつけてる衣服いふくを取とり去さる。; ぬける。ぬけ落おちる。; ぬけ出だす。ぬける。のがれる。; おろそか。おおまか。粗末そまつな。粗略そりゃくな。; もし。かりに。; 「脱脱たいたい」はのびやかなさま。	常 4級
腐	肉	フ	くさ.らす・くさ.る・くさ.れる [外] くさ.す	くさる。くちる。くさらす。いたむ。肉にくなどがくずれただれる。; 古ふるい。古ふるくて役やくに立たたない。; くさらす。くさらせる。ただらせる。; いためる。心こころをいためる。心こころをなやます。; 男子だんしを去勢きょせいする刑罰けいばつ。	常 4級
腕	肉	ワン	うで [外] かいな	うで。かいな。二にの腕うで。; 手首てくび。; うで。うでまえ。技量ぎりょう。例れい：手腕しゅわん; うでのように本体ほんたいから出でた部分ぶぶん。	常 4級
腰	肉	ヨウ	こし	こし。背骨せぼねと骨盤こつばんのつながる部分ぶぶん。; かなめ。物事ものごとの重要じゅうような部分ぶぶん。; こしにつける。帯おびる。こしにする。; こし。物事ものごとを押おし通とおす意気いき。頑張がんばり。ねばり。	常 4級
膚	肉	フ	[外] はだ・はだえ	はだ。はだえ。からだの表皮ひょうひ。例れい：皮膚ひふ; 物ものの表面ひょうめん。うわつら。うわべ。; 浅あさはかな。うわつらだけの。; 美うつくしい。立派りっぱな。; 大おおきい。; 四本よんほんの指ゆびを平たいらに並ならべた長ながさ。	常 4級
膜	肉	マク [外] バク・ボ・モ		まく。体内たいないの臓器ぞうきや筋肉きんにくなどをおおい包つつむ薄うすい皮かわ。; うすかわ、ものの表面ひょうめんをおおう薄うすい皮かわ。; 両手りょうてをあげて、地ちに伏ふして拝おがむこと。	常 3級
膨	肉	ボウ [外] ホウ	ふく.らむ・ふく.れる [外] ふく.よか	ふくらむ。ふくれる。はれる。大おおきくなる。	常 3級
致	至	チ	いた.す	いたす。送おくり届とどける。いたらせる。招まねきよせる。来こさせる。つくす。; おもむき。ありさま。味あじわい。様子ようす。; いたす。「する」の謙譲語けんじょうご。	常 4級
舗	舌	ホ [外] フ	[外] し.く・みせ	しく。並ならべる。つらねる。; 門もんにとりつける金具かなぐ。; あまねく。広ひろく。; 器物きぶつの名な。; 止とめる。止とまる。; みせ。お店みせ。; 宿場しゅくば。たてば。	常 4級
舞	舛	ブ [外] ム	まい・ま.う [外] もてあそ.ぶ	まう。踊おどる。; まわす。はげます。奮ふるい立たたせる。; もてあそぶ。思おもいのままにあつかう。	常 4級
舟	舟	シュウ [外] シュ	ふな・ふね	ふね。こぶね。水上すいじょうを移動いどうするための道具どうぐ。; うけだらい。祭器さいきをのせるための盤ばん。; おびる。身みにつける。; ふね。水みずや湯ゆなどの液体えきたいを入いれるおけ。例れい：湯舟ゆぶね	常 4級
般	舟	ハン	[外] たぐい・めぐ.る	めぐる。めぐらす。まわる。まわす。; 運はこぶ。移うつす。; 楽たのしむ。遊あそぶ。; 大おおきい。; かえす。; わける。; しく。しきおよぼす。分布ぶんぷする。; 種類しゅるい。たぐい。区別くべつ。; まだら。ぶち。入いり乱みだれる。	常 4級
芋	艸	[外] ウ	いも	いも。特とくに、さといも。いも類るいの総称そうしょう。	常 4級
芝	艸	[外] シ	しば	ひじりだけ。さいわいだけ。めでたいしるしとされる。; きのこ。; しば。しばくさ。庭園ていえんやグラウンドに植うえつけるイネ科かの多年草たねんそう。	常 4級
芳	艸	ホウ	かんば.しい [外] かお.り・かぐわ.しい	かんばしい。かぐわしい。よいかおりがする。かおりのよい花はな。; 評判ひょうばんがよい。名声めいせいがすぐれている。; 才能さいのうのある人物じんぶつ。賢者けんじゃ。; 他人たにんに関かんする物事ものごとに冠かんする敬称けいしょう。	常 3級
苗	艸	ビョウ [外] ミョウ	なえ・なわ [外] か.り	なえ。なわ。芽めがでたばかりの植物しょくぶつ。; 狩かり。農作物のうさくぶつの被害ひがいを防ふせぐために行おこなう狩かり。; すえ。血筋ちすじ。遠とおい子孫しそん。; 人民じんみん。民衆みんしゅう。たみ。	常 3級
茂	艸	モ [外] ボウ	しげ.る [外] すぐ.れる	しげる。草木くさきがさかんに生おい育そだつ。; さかん。豊ゆたか。多おおい。; すぐれる。立派りっぱである。美うつくしい。; つとめる。はげむ。努力どりょくする。	常 4級
荒	艸	コウ	あら.い・あ.らす・あ.れる [外] すさ.ぶ・すさ.む	あれる。あれはてる。すたれる。土地とちがあれる。; 不作ふさく。飢饉ききん。作物さくもつや穀物こくもつが実みのらない。; すさぶ。すさむ。乱みだれる。; おおい。物ものをおおうもの。; 大おおきい。大おおきくする。拡大かくだいする。; 遠とおい。遠とおい地ち。地ちの果はて。辺境へんきょう。; とりとめのないさま。でたらめなさま。うそ。; あらい。手荒てあらい。乱暴らんぼうな。あらあらしい。雨風あめかぜが激はげしい。; あれ。暴風雨ぼうふうう。; あれ。皮膚ひふのあれ。肌はだのあれ。	常 4級
菊	艸	キク		きく。キク科かの多年草たねんそう。	常 3級
菓	艸	カ	[外] くだもの	くだもの。木きの実み。果実かじつ。; かし。おかし。甘あまい食たべ物もの。	常 4級
華	艸	カ・ケ [外] ゲ	はな [外] しろ.い	はな。草木くさきの花はなの総称そうしょう。; はなが咲さく。はなさく。; はなやか。美うつくしい。さかえる。立派りっぱ。; いろ。いろどり。; 白しろい。白髪しらが。また、おしろい。; 中国ちゅうごくの自称じしょう。; 山やまの名な。	常 3級
葬	艸	ソウ	ほうむ.る	ほうむる。死体したいを墓はかにおさめること。また、その儀式ぎしき。	常 3級
蓄	艸	チク	たくわ.える	たくわえる。ためる。あつめる。たくわえ。; やしなう。育そだてる。飼かう。	常 4級
薄	艸	ハク	うす.い・うす.まる・うす.める・うす.らぐ・うす.れる [外] すすき・せま.る	うすい。厚あつみがない。軽かるい。あわい。うすい。; 内容ないようが少すくない。濃度のうどが低ひくい。とぼしい。わずか。; うすくする。軽かろんじる。軽視けいしする。いやしむ。; うすまる。うすれる。うすらぐ。少すくなくなる。; 迫せまる。近ちかづく。至いたる。; すすき。イネ科かの多年草たねんそう。秋あきの七草ななくさの一ひとつ。	常 4級
薪	艸	シン	たきぎ [外] まき	たきぎ。まき。燃料ねんりょうにするための木き。	常 4級
藩	艸	ハン	[外] まがき	まがき。垣根かきね。へい。おおい。; 境さかい。区域くいき。; おおう。守まもる。; 地方ちほうを治おさめて、王室おうしつの守まもりとなった諸侯しょこう。; はん。江戸えど時代じだい、大名だいみょうが領有りょうゆうする土地とちやそこに住すむ領民りょうみんの総称そうしょう。	常 3級
虐	虍	ギャク	しいた.げる [外] むご.い	しいたげる。いじめる。いためる。むごく扱あつかう。そこなう。; むごい。手荒てあらい。厳きびしい。; 災わざわい。	常 3級
虚	虍	キョ・コ	[外] うつ.ける・うつ.ろ・うろ・むな.しい	むなしい。何なにもない。中身なかみがない。からっぽ。うわべだけの。; むなしくする。からにする。; 弱よわい。からだが弱よわい。; うつろ。穴あな。; おか。大おおきな丘おか。; たてものなどのあと。例れい：廃虚はいきょ; 二十八宿にじゅうはっしゅくの一ひとつ。とみてぼし。	常 3級
蛮	虫	バン	[外] えびす	えびす。文化ぶんかの開ひらけていない地ちに住すむ民たみのこと。; 荒々あらあらしい。たけだけしい。乱暴らんぼうである。; 昔むかし、外国がいこく人じんをいやしんで呼よんだ語ご。	常 3級
衝	行	ショウ	[外] つ.く	大通おおどおり。みち。交通こうつうの中心ちゅうしんとなるところ。; かなめ。要所ようしょ。; つく。つきあたる。ぶつかる。; 動うごかす。動うごく。; 向むかう。; 戦車せんしゃ。軍艦ぐんかん。	常 3級
衰	衣	スイ [外] サイ・シ	おとろ.える	おとろえる。勢いきおいや力ちからがなくなる。かすかになる。弱よわる。; 喪服もふく。; そぐ。へらす。差さがつく。	常 3級
袋	衣	タイ [外] テイ	ふくろ	ふくろ。布ぬの・紙かみ・皮かわなどで作つくられた、物ものを入いれるもの。; ふくろ。行いき止どまり。行いき詰づまり。例れい：袋小路ふくろこうじ	常 3級
被	衣	ヒ	こうむ.る [外] おお.う・かず.ける・かぶ.せる・かぶ.る	おおう。かぶる。おおいかぶせる。; こうむる。受うける。帯おびる。身みにつける。; 掛かけ布団ぶとん。ふすま。寝巻ねまきき。夜着よぎ。; る。らる。受身うけみをあらわす助字じょじ。	常 4級
裂	衣	レツ	さ.く・さ.ける [外] きれ	きれ。きれはし。布ぬののきれはし。; さく。ひきさく。さきやぶる。; やぶれる。さける。ばらばらになる。くずれる。; 刑罰けいばつの一種いっしゅ。	常 3級
裸	衣	ラ	はだか	はだか。あかはだか。むきだし。; はだかにする。はだかになる。はだぬぐ。	常 3級
襲	衣	シュウ	おそ.う [外] かさね・かさ.ねる・つ.ぐ	おそう。おそいかかる。不意打ふいうちする。; かさね。そろい。衣服いふくの一ひとそろい。衣服いふくの上下じょうげ。; かさねる。かさなる。かさねて着きる。積つみ重かさねる。; つぐ。おそう。受うけつぐ。引ひきつぐ。後あとをつぐ。例れい：踏襲とうしゅう	常 4級
覆	襾	フク [外] フ・フウ	おお.う・くつがえ.す・くつがえ.る	くつがえる。くつがえす。ひっくり返かえす。ひっくり返かえる。ほろぼす。やぶる。; 反対はんたいに。かえって。; くりかえす。反復はんぷくする。かさねる。; 調しらべる。明あきらかにする。検査けんさする。; おおう。かぶせる。かくす。つつむ。; 待まち伏ぶせする。伏兵ふくへい。	常 3級
触	角	ショク [外] ソク	さわ.る・ふ.れる	ふれる。さわる。手てなどを軽かるくつける。; ふれる。あたる。ぶつかる。; ふれる。けがす。罪つみをおかす。; ふれる。人々ひとびとに広ひろく知しらせる。; ふれ。知しらせ。通告つうこく。	常 4級
訂	言	テイ	[外] さだ.める・ただ.す	ただす。間違まちがいをなおす。あらためる。; さだめる。決きめる。制定せいていする。	常 3級
託	言	タク	[外] かこ.つ・かこつ.ける・ことづ.かる・まか.せる	まかせる。ゆだねる。よる。たよる。; かこつける。ことよせる。口実こうじつにする。; かこつ。不平ふへいを言いう。ぐちを言いう。	常 3級
訴	言	ソ	うった.える	うったえる。同情どうじょうや理解りかいを求もとめるために、不満ふまんや不平ふへいなどをもらす。; うったえる。申もうし立たてる。申もうし出でる。; 物事ものごとを解決かいけつするための手段しゅだんにする。例れい：武力ぶりょくに訴うったえる	常 4級
詠	言	エイ	よ.む [外] うた.う・なが.める	うたう。詩歌しいかをうたう。; うた。詩歌しいか。; よむ。和歌わかを作つくる。	常 3級
詰	言	キツ	つ.まる・つ.む・つ.める [外] なじ.る	なじる。問といつめる。責せめる。; 調しらべる。; 曲まがる。曲まげる。; 止とめる。禁止きんしする。取とりしまる。; 夜明よあけ。朝あさ。明あくる。; つまる。いっぱいになる。せまくなる。; つめる。少すくなくする。; つまり。結局けっきょく。	常 4級
該	言	ガイ [外] カイ	[外] か.ねる・そな.わる・そ.の	兼かねる。備そなえる。; 当あたる。当あてはまる。; その。この。事物じぶつを指定していすることば。例れい：当該とうがい; 誓ちかい。軍中ぐんちゅうの約束やくそく。; ことごとく。みな。	常 3級
詳	言	ショウ [外] ヨウ	くわ.しい [外] つまび.らか	くわしい。つまびらか。; つまびらかにする。明あきらかにする。よく知しる。; ことごとく。すべて。あまねく。; 平たいら。公平こうへい。; よい。めでたい。; いつわる。みせかける。	常 4級
誇	言	コ	ほこ.る	ほこる。いばる。自慢じまんする。; ほこり。名誉めいよ。自慢じまん。; 太ふとい。大おおきい。	常 4級
誉	言	ヨ	ほま.れ [外] ほ.める	ほめる。たたえる。; ほまれ。よい評判ひょうばん。; 楽たのしむ。	常 4級
誘	言	ユウ	さそ.う [外] いざな.う・おび.く	さそう。いざなう。みちびく。そそのかす。	常 3級
請	言	セイ・シン [外] ショウ	う.ける・こ.う	たのむ。こう。いのる。願ねがう。頼たのむ。; 要望ようぼう。こい。願ねがい。; 告つげる。申もうし上あげる。; 召めす。まねく。; 目通めどおりする。お目めにかかる。; 受うける。; うける。金かねをはらって引ひき取とる。引ひき受うける。	常 3級
諮	言	シ	はか.る [外] と.う	はかる。問とう。相談そうだんする。	常 3級
諾	言	ダク	[外] うべな.う	うべなう。承知しょうちする。聞きき入いれる。; こたえる。「はい」と答こたえる。; 国名こくめい「諾威のるうぇー（ノルウェー）」の略りゃく。	常 3級
謀	言	ボウ・ム	はか.る [外] はかりごと	はかる。くわだてる。計画けいかくをねる。; はかる。考かんがえをめぐらす。; はかる。話はなし合あう。相談そうだんする。; はかりごと。くわだて。たくらみ。計略けいりゃく。	常 3級
